protein_id,n_verts,clean_n,clean_mean_abs_esp,clean_p50_abs_esp,clean_p95_abs_esp,clean_p99_abs_esp,clean_max_abs_esp,embedded_n,embedded_frac,embedded_mean_abs_esp,embedded_p50_abs_esp,embedded_p95_abs_esp,embedded_p99_abs_esp,embedded_max_abs_esp,embedded_n_query,deep_n,deep_frac,deep_mean_abs_esp,deep_max_abs_esp,deep_n_query,max_penetration_A
AF-Q9XHM1-F1,157319,141397,3.599942922592163,2.9830310344696045,8.811919212341309,11.945128440856934,19.64513397216797,15922,0.10120837279667427,4.185390472412109,3.603189468383789,9.670777320861816,11.951050758361816,19.498981475830078,735,0,0.0,nan,nan,0,0.2980243164315024
AF-Q21836-F1,80417,72279,1.7419332265853882,1.3044354915618896,4.900341987609863,7.382229804992676,11.783649444580078,8138,0.10119750798960418,2.078559398651123,1.7935020923614502,4.948429107666016,6.9018449783325195,11.485580444335938,377,0,0.0,nan,nan,0,0.2776091307741503
AF-Q02457-F1,95927,86224,2.2857508659362793,1.7350943088531494,6.294095516204834,8.59212589263916,12.968656539916992,9703,0.10114983268527108,2.27705979347229,1.8482773303985596,5.730202674865723,8.261906623840332,12.635289192199707,432,0,0.0,nan,nan,0,0.2698781961745893
AF-Q96BT3-2-F1,70159,63063,2.54005765914917,2.1783266067504883,5.98861837387085,7.5257673263549805,12.712854385375977,7096,0.1011416924414544,2.471834897994995,2.0271999835968018,6.135022163391113,7.630377769470215,11.962539672851562,355,0,0.0,nan,nan,0,0.0007494597086183941
AF-Q5A6T5-F1,105148,94515,3.4378345012664795,2.996985912322998,8.117240905761719,11.417895317077637,23.86490249633789,10633,0.10112412979799901,3.073169469833374,2.615657329559326,7.335909366607666,10.267816543579102,23.884628295898438,472,0,0.0,nan,nan,0,0.000808045584816286
AF-Q96LR2-F1,53785,48350,2.5214130878448486,2.3108208179473877,5.686483860015869,7.082913875579834,10.643942832946777,5435,0.10105047875801804,3.0979833602905273,3.0153896808624268,6.2795891761779785,7.464049816131592,9.829344749450684,250,0,0.0,nan,nan,0,0.0007693455828330364
AF-Q8RUD6-F1,27783,24976,3.2019400596618652,2.7867650985717773,7.045401573181152,11.877630233764648,25.118064880371094,2807,0.10103300579491056,3.4330105781555176,3.2557790279388428,6.999828338623047,11.097274780273438,22.549728393554688,129,0,0.0,nan,nan,0,0.2748541844511565
AF-Q9CAG5-F1,119973,107853,3.8409953117370605,3.5877206325531006,8.669727325439453,11.369646072387695,17.076082229614258,12120,0.10102273011427572,4.147140979766846,3.831857204437256,9.367358207702637,11.409905433654785,16.12800407409668,587,0,0.0,nan,nan,0,0.2941320858182558
AF-Q149C2-F1,132865,119444,1.9178731441497803,1.5957140922546387,4.717720031738281,6.3737311363220215,107.58283996582031,13421,0.10101230572385504,1.9933030605316162,1.7145953178405762,4.7960710525512695,6.340526580810547,12.503218650817871,659,0,0.0,nan,nan,0,0.2919406195105806
AF-Q10579-F1,74547,67019,2.697340488433838,2.3657686710357666,6.381638526916504,8.158315658569336,14.099845886230469,7528,0.10098327229801334,3.0909793376922607,2.823592185974121,6.801415920257568,8.39532470703125,11.572100639343262,335,0,0.0,nan,nan,0,0.28688421764126104
AF-Q61823-F1,79573,71539,3.8898704051971436,3.482858419418335,8.709014892578125,11.619379997253418,15.883410453796387,8034,0.10096389478843326,4.388282299041748,4.2469072341918945,8.927345275878906,11.188705444335938,19.246929168701172,356,0,0.0,nan,nan,0,0.29223751328825076
AF-P51617-3-F1,118627,106652,1.8642953634262085,1.471426010131836,4.8975348472595215,6.901849746704102,14.184146881103516,11975,0.1009466647559156,1.9752449989318848,1.6394981145858765,4.950500965118408,6.841984272003174,14.26912784576416,536,0,0.0,nan,nan,0,0.2973039040461355
AF-Q9UHR5-2-F1,66097,59427,2.391780138015747,2.0883102416992188,5.808582782745361,7.700682163238525,10.613195419311523,6670,0.10091229556560811,3.080301523208618,2.8151917457580566,6.8396477699279785,8.194055557250977,10.298495292663574,324,0,0.0,nan,nan,0,0.2653741122645634
AF-P04776-2-F1,65364,58776,3.0987095832824707,2.443378448486328,8.588415145874023,11.460338592529297,16.300537109375,6588,0.10078942537176427,3.5213334560394287,2.9758803844451904,8.888203620910645,11.603537559509277,16.01275062561035,271,0,0.0,nan,nan,0,0.2938063479485481
AF-Q9NAD6-F1,108632,97685,2.0039796829223633,1.6049264669418335,5.342854976654053,7.662700176239014,18.065101623535156,10947,0.10077141173871419,2.297672986984253,1.9775010347366333,5.569058895111084,7.486433982849121,17.199670791625977,486,0,0.0,nan,nan,0,0.28379037166538046
AF-P12884-F1,11693,10515,5.314003944396973,5.461521625518799,9.355979919433594,11.035411834716797,14.158648490905762,1178,0.10074403489267082,6.385404586791992,6.863059043884277,10.03600788116455,11.361040115356445,12.654890060424805,56,0,0.0,nan,nan,0,0.0006929496693866
AF-Q8CE96-4-F1,33314,29958,2.470808506011963,2.0990476608276367,5.989587306976318,7.467367649078369,10.683370590209961,3356,0.10073842828840728,3.0660266876220703,2.728085517883301,6.673911094665527,7.951041221618652,10.212726593017578,165,0,0.0,nan,nan,0,0.0007711955622888844
AF-Q5R7F9-F1,173888,156380,2.2311108112335205,1.8774988651275635,5.500123023986816,7.032262802124023,11.986385345458984,17508,0.1006854987118145,2.351621389389038,2.0449113845825195,5.555703639984131,7.10439920425415,11.238595962524414,849,0,0.0,nan,nan,0,0.2888481879080794
AF-P07834-F1,124466,111935,2.0940184593200684,1.671581745147705,5.485381603240967,8.72902774810791,13.9570951461792,12531,0.1006780968296563,2.2090885639190674,1.803387999534607,5.5154290199279785,8.854860305786133,14.331236839294434,583,0,0.0,nan,nan,0,0.29644550448328855
AF-Q65ZG8-3-F1,78001,70149,2.528212308883667,2.188680410385132,6.104329586029053,8.88145923614502,15.698888778686523,7852,0.10066537608492199,2.4329123497009277,2.0159244537353516,6.199375629425049,8.678583145141602,16.069049835205078,378,0,0.0,nan,nan,0,0.25329368505546923
AF-P17096-3-F1,44147,39705,4.687484264373779,4.075751781463623,9.681221008300781,11.914779663085938,16.53723907470703,4442,0.10061838856547443,4.427834510803223,3.8220455646514893,9.746515274047852,12.05268383026123,16.454599380493164,191,0,0.0,nan,nan,0,0.2861539517012187
AF-Q6IV18-F1,18557,16690,2.5450754165649414,2.124283790588379,6.2959980964660645,8.335973739624023,16.068294525146484,1867,0.1006089346338309,2.426274538040161,1.9524418115615845,5.8030805587768555,8.801551818847656,11.847864151000977,83,0,0.0,nan,nan,0,0.2858899430791385
AF-Q9UBU2-F1,52605,47314,4.652583599090576,4.500741958618164,8.885000228881836,10.427885055541992,17.91153907775879,5291,0.10057979279536165,3.986067056655884,3.6293859481811523,8.615165710449219,10.502751350402832,12.807021141052246,228,0,0.0,nan,nan,0,0.0007357690012979035
AF-Q9FLU1-F1,102370,92080,3.007416009902954,2.896486282348633,6.412530422210693,7.784210205078125,10.306758880615234,10290,0.10051772980365341,3.5034170150756836,3.3600568771362305,7.172288417816162,8.206096649169922,9.63628101348877,557,0,0.0,nan,nan,0,0.0008049038446266144
AF-Q9ESM3-F1,48139,43305,3.160076379776001,2.987051248550415,6.615679740905762,8.467975616455078,12.368905067443848,4834,0.10041754087122708,2.9029548168182373,2.5992331504821777,6.4749064445495605,8.566803932189941,11.361498832702637,217,0,0.0,nan,nan,0,0.27686218873375823
AF-P86807-F1,15261,13729,2.0254411697387695,1.7251148223876953,4.867726802825928,6.780279159545898,9.964797019958496,1532,0.10038660638228163,2.406024694442749,2.19191837310791,5.34849739074707,7.161540985107422,9.080644607543945,60,0,0.0,nan,nan,0,0.279214729904546
AF-Q99LS1-F1,49155,44222,3.6576201915740967,3.269866943359375,7.795038223266602,11.066049575805664,18.293577194213867,4933,0.10035601668192452,4.192474842071533,4.0331130027771,8.411081314086914,10.910225868225098,17.61505889892578,192,0,0.0,nan,nan,0,0.27488350905884673
AF-Q6UWZ7-F1,79016,71087,1.8655802011489868,1.5795267820358276,4.583262920379639,6.2710490226745605,11.393714904785156,7929,0.10034676521210895,2.1608264446258545,1.9032951593399048,4.980498313903809,6.254753112792969,10.907685279846191,348,0,0.0,nan,nan,0,0.2971177569663326
AF-Q8R555-F1,73210,65869,3.1670711040496826,2.5640478134155273,8.426077842712402,10.813529968261719,15.41059398651123,7341,0.10027318672312525,3.576803207397461,2.9763100147247314,8.70335865020752,10.990011215209961,14.606466293334961,316,0,0.0,nan,nan,0,0.2595759759613673
AF-Q840P8-F1,29392,26445,3.623807907104492,3.2230145931243896,8.61935043334961,12.350032806396484,21.597938537597656,2947,0.10026537833424061,4.100940704345703,3.9464356899261475,8.552729606628418,12.590311050415039,20.643720626831055,123,0,0.0,nan,nan,0,0.0007547095387365754
AF-A0A0G2KIZ8-F1,171486,154295,2.4658679962158203,2.00071120262146,6.354122161865234,8.769067764282227,14.863480567932129,17191,0.10024725050441435,2.7897231578826904,2.3568220138549805,6.909053802490234,9.18966293334961,15.08099365234375,771,0,0.0,nan,nan,0,0.29869684953786946
AF-O43598-2-F1,24775,22292,2.1609833240509033,1.4118292331695557,6.3734941482543945,13.767370223999023,19.366369247436523,2483,0.10022199798183652,2.3078019618988037,1.8027849197387695,5.6250433921813965,12.756758689880371,18.95208168029785,97,0,0.0,nan,nan,0,0.28691817322186364
AF-Q9R078-F1,52773,47489,2.266477584838867,1.860290288925171,5.814422130584717,7.628033638000488,10.808255195617676,5284,0.10012695886153905,2.639920234680176,2.245549440383911,6.321650981903076,7.847273826599121,10.270790100097656,224,0,0.0,nan,nan,0,0.2810638929991086
AF-P00751-2-F1,96061,86443,3.667572021484375,2.901149034500122,10.006891250610352,18.30013084411621,30.60590362548828,9618,0.1001238796181593,3.9705817699432373,3.3283424377441406,9.945505142211914,17.33742904663086,28.44314956665039,402,0,0.0,nan,nan,0,0.2789720009398612
AF-Q8CE96-3-F1,51618,46450,1.9995653629302979,1.642181396484375,5.193583965301514,7.208591461181641,14.46369457244873,5168,0.10012011313882754,2.295201301574707,1.9423828125,5.781840801239014,7.333308219909668,12.305550575256348,240,0,0.0,nan,nan,0,0.0008115926770364545
AF-Q9C7I5-F1,33242,29916,2.0858986377716064,1.7842905521392822,4.902679920196533,6.511198997497559,14.257046699523926,3326,0.10005414836652428,1.9626858234405518,1.519683837890625,5.047820091247559,6.481842041015625,10.172669410705566,150,0,0.0,nan,nan,0,0.29776849665001215
AF-Q07845-F1,89303,80368,3.6798858642578125,3.0568084716796875,8.845285415649414,17.08399200439453,26.270130157470703,8935,0.10005262981086861,3.785140037536621,3.239229202270508,8.682856559753418,13.916728019714355,24.456768035888672,372,0,0.0,nan,nan,0,0.27586964789076174
AF-Q9U2H1-F1,52490,47239,2.907952070236206,2.2471299171447754,7.949766159057617,12.596688270568848,20.85165786743164,5251,0.10003810249571347,2.539823055267334,2.029231071472168,6.699845790863037,11.685638427734375,17.845481872558594,247,0,0.0,nan,nan,0,0.29190335348234153
AF-O08807-F1,44117,39705,1.7245194911956787,1.406345009803772,4.312156677246094,6.297339916229248,14.68459701538086,4412,0.1000068000997348,2.0878684520721436,1.8286832571029663,4.849204063415527,6.562215805053711,11.307938575744629,195,0,0.0,nan,nan,0,0.2796750524327748
AF-Q9UK96-F1,134079,120671,2.8054654598236084,2.4223520755767822,6.61412239074707,8.773723602294922,18.443634033203125,13408,0.10000074582895159,2.518505811691284,2.0636520385742188,6.359777927398682,8.454119682312012,21.786087036132812,598,0,0.0,nan,nan,0,0.295152259667699
AF-P75862-F1,24708,22238,2.637112617492676,2.538632869720459,5.533806324005127,6.581143379211426,9.311717987060547,2470,0.09996762182289137,3.0026466846466064,2.996397018432617,5.930438995361328,6.858775615692139,8.595569610595703,113,0,0.0,nan,nan,0,0.0007363469316785665
AF-B4TGF8-F1,15509,13960,2.3039979934692383,2.04740047454834,5.235561847686768,6.64058256149292,9.927199363708496,1549,0.09987749048939326,2.50858473777771,2.227292537689209,5.734605312347412,7.081984519958496,9.575462341308594,83,0,0.0,nan,nan,0,0.27520401125699134
AF-Q8NBH2-3-F1,95778,86214,1.8601378202438354,1.4917566776275635,4.902309417724609,6.946726322174072,12.189193725585938,9564,0.09985591680761761,1.979716420173645,1.6422967910766602,5.083415508270264,7.311883926391602,11.081338882446289,407,0,0.0,nan,nan,0,0.2913895044787652
AF-C3TS10-F1,16635,14974,1.643919825553894,1.2461795806884766,4.5549726486206055,6.117371082305908,12.864269256591797,1661,0.0998497144574692,1.8568130731582642,1.3565298318862915,4.9914140701293945,6.025564670562744,11.82066535949707,70,0,0.0,nan,nan,0,0.26871592775569464
AF-Q6ZVD7-2-F1,37990,34198,3.990344285964966,3.098902702331543,10.255636215209961,12.884581565856934,18.39468765258789,3792,0.0998157409844696,3.9379446506500244,3.1702404022216797,9.593038558959961,12.203347206115723,16.869552612304688,157,0,0.0,nan,nan,0,0.2709403940054981
AF-Q59VH7-F1,87134,78439,6.134267330169678,5.954961776733398,10.976595878601074,13.686742782592773,18.051729202270508,8695,0.09978883099593729,6.478464126586914,6.3784027099609375,11.341426849365234,14.425907135009766,17.721912384033203,384,0,0.0,nan,nan,0,0.296788333354854
AF-Q06348-F1,51383,46256,3.645575761795044,3.029484510421753,9.25378131866455,12.530230522155762,17.296470642089844,5127,0.09978008290679796,3.322323799133301,2.635674476623535,9.260761260986328,12.134434700012207,16.541311264038086,229,0,0.0,nan,nan,0,0.2916828428276619
AF-Q54RP0-F1,91633,82491,2.7656798362731934,2.363276720046997,6.687579154968262,11.419012069702148,17.510250091552734,9142,0.09976755099145504,3.0667262077331543,2.8114635944366455,6.654214382171631,11.631342887878418,16.373472213745117,388,0,0.0,nan,nan,0,0.2801068834298135
AF-Q9BYZ8-2-F1,29610,26656,1.8368074893951416,1.4701781272888184,4.704651832580566,6.368955135345459,10.117928504943848,2954,0.09976359338061466,2.0993967056274414,1.8631441593170166,4.835873603820801,6.220688343048096,8.677520751953125,127,0,0.0,nan,nan,0,0.2776822090835217
AF-K7N5K9-F1,22594,20340,2.170325517654419,1.7531304359436035,5.570314407348633,7.0626630783081055,13.326181411743164,2254,0.09976099849517571,2.681098699569702,2.399733543395996,6.025561809539795,7.004087924957275,13.319074630737305,124,0,0.0,nan,nan,0,0.2918582696786536
AF-Q5SZJ8-3-F1,34122,30718,2.4067952632904053,1.7515604496002197,7.160604953765869,9.878252983093262,16.066682815551758,3404,0.0997596858331868,2.259308338165283,1.7614997625350952,6.204087257385254,9.06616497039795,16.025232315063477,140,0,0.0,nan,nan,0,0.000752002358182513
AF-Q9U2M5-F1,67617,60873,4.142412185668945,3.933640718460083,8.10806655883789,10.093119621276855,15.66834545135498,6744,0.09973823150982741,4.631699085235596,4.607735633850098,8.47752571105957,10.09619140625,15.457447052001953,310,0,0.0,nan,nan,0,0.2928190819449843
AF-Q54T86-F1,99751,89804,3.582946538925171,3.2895374298095703,7.337125778198242,10.431390762329102,16.818708419799805,9947,0.09971829856342292,2.978142738342285,2.646378755569458,6.718076705932617,9.061306953430176,14.574378967285156,438,0,0.0,nan,nan,0,0.28830848478180593
AF-P48732-F1,78597,70762,2.6263034343719482,2.140800714492798,6.62404727935791,8.98154067993164,15.809931755065918,7835,0.09968573864142398,2.539210557937622,2.13839054107666,6.348130226135254,8.507891654968262,12.470101356506348,337,0,0.0,nan,nan,0,0.2827621728103542
AF-Q8CT62-F1,32203,28995,2.257451057434082,1.8694779872894287,5.948002338409424,9.297220230102539,15.721877098083496,3208,0.09961804800794957,2.0912342071533203,1.6917513608932495,5.469020843505859,8.581793785095215,15.930420875549316,134,0,0.0,nan,nan,0,0.2881783977434601
AF-Q8CJ67-5-F1,24444,22009,1.8346667289733887,1.4730987548828125,4.747036457061768,6.290859222412109,9.015754699707031,2435,0.09961544755359189,1.6806843280792236,1.332067608833313,4.281148910522461,6.0284600257873535,8.757043838500977,106,0,0.0,nan,nan,0,0.14737680397690678
AF-Q8N302-3-F1,41129,37032,2.185631513595581,2.0003437995910645,5.079501628875732,6.704250335693359,9.540629386901855,4097,0.09961341146149919,2.6257686614990234,2.4896240234375,5.730214595794678,6.78127384185791,9.032493591308594,206,0,0.0,nan,nan,0,0.0008050955398897219
AF-Q9BZP6-3-F1,40328,36311,1.7426631450653076,1.3561272621154785,4.931402683258057,7.340906143188477,10.344578742980957,4017,0.099608212656219,2.195082902908325,1.8835055828094482,5.390102386474609,7.674159049987793,9.906296730041504,175,0,0.0,nan,nan,0,0.29222890368800436
AF-P0A9S7-F1,32151,28949,2.196350336074829,1.8546841144561768,5.258889675140381,7.526889801025391,18.283815383911133,3202,0.09959254766570247,2.3267459869384766,2.1012754440307617,5.156024932861328,7.240479946136475,16.033700942993164,128,0,0.0,nan,nan,0,0.2898657735513199
AF-P23142-4-F1,109423,98526,3.753727436065674,3.6906065940856934,7.4432501792907715,9.10860824584961,20.683446884155273,10897,0.09958601025378577,4.137317657470703,4.18528413772583,7.942303657531738,9.276450157165527,14.679998397827148,474,0,0.0,nan,nan,0,0.28330765063485586
AF-O75864-2-F1,58474,52651,3.3601303100585938,3.03106427192688,7.172692775726318,10.48043441772461,13.19814682006836,5823,0.0995827205253617,4.094241142272949,3.9226157665252686,8.885942459106445,11.149499893188477,12.88129711151123,304,0,0.0,nan,nan,0,0.0008032197690933662
AF-Q94A57-F1,62078,55897,1.9460461139678955,1.4942865371704102,5.400862693786621,7.238564491271973,11.848532676696777,6181,0.09956828506073005,1.9920223951339722,1.6956661939620972,5.032288074493408,6.73710298538208,9.575342178344727,287,0,0.0,nan,nan,0,0.0007934251064833919
AF-Q8N100-F1,33519,30182,2.71150803565979,2.276606559753418,6.644071578979492,8.20024299621582,14.04317569732666,3337,0.09955547599868732,2.514695882797241,2.0144691467285156,6.698888778686523,8.554900169372559,10.59984016418457,134,0,0.0,nan,nan,0,0.2975122925547764
AF-Q6KF82-F1,75441,67941,6.564821720123291,6.281527042388916,12.820759773254395,20.000465393066406,24.76223373413086,7500,0.09941543722909293,7.137993812561035,7.04244327545166,12.565165519714355,19.259685516357422,24.507413864135742,310,0,0.0,nan,nan,0,0.290378541155773
AF-Q9VNS0-F1,76675,69053,2.051846742630005,1.6479380130767822,5.315243244171143,6.955479145050049,14.358443260192871,7622,0.09940658624062602,2.0733931064605713,1.7480237483978271,5.095437526702881,6.8988213539123535,12.492859840393066,324,0,0.0,nan,nan,0,0.29070848800764404
AF-V9HVX0-F1,10756,9687,2.588730812072754,2.4078245162963867,5.813199520111084,6.953611373901367,10.037320137023926,1069,0.0993863889921904,3.2279140949249268,3.0697240829467773,6.480555057525635,7.217761516571045,8.66919994354248,45,0,0.0,nan,nan,0,0.2631275008507974
AF-Q9NWV8-2-F1,31410,28289,2.268892526626587,1.920798659324646,5.4698405265808105,7.535965442657471,14.31245231628418,3121,0.09936326010824578,2.4590978622436523,2.1883788108825684,5.412353515625,6.946290493011475,9.802515029907227,114,0,0.0,nan,nan,0,0.2829818644589285
AF-O15519-4-F1,31788,28630,2.4040088653564453,1.9154454469680786,6.339749813079834,10.411646842956543,14.48981761932373,3158,0.09934566503082924,2.235273838043213,1.8946956396102905,5.412322044372559,8.470598220825195,12.892929077148438,141,0,0.0,nan,nan,0,0.2888702965314318
AF-Q922K9-F1,73715,66392,3.0535061359405518,2.8011374473571777,6.767918109893799,8.763771057128906,15.32680892944336,7323,0.0993420606389473,3.383744478225708,3.1555469036102295,7.20444393157959,9.048726081848145,14.58225154876709,334,0,0.0,nan,nan,0,0.27940983036697864
AF-P34326-F1,39893,35931,5.118502140045166,5.008512020111084,9.812776565551758,12.182942390441895,15.66582202911377,3962,0.09931566941568697,4.4972310066223145,4.330811500549316,9.0214262008667,11.224512100219727,15.205963134765625,175,0,0.0,nan,nan,0,0.29574404795865483
AF-Q80WJ1-2-F1,64051,57693,2.389216661453247,2.1968185901641846,5.289294242858887,6.625049591064453,14.174932479858398,6358,0.09926464848323992,2.302077054977417,1.9788167476654053,5.405331134796143,6.757812976837158,11.074102401733398,312,0,0.0,nan,nan,0,0.22176953972499092
AF-P30260-2-F1,141397,127362,2.145332098007202,1.6462812423706055,5.786840438842773,8.293535232543945,14.770454406738281,14035,0.09925953167323211,2.3046610355377197,1.8414009809494019,5.997721195220947,8.283561706542969,14.211531639099121,629,0,0.0,nan,nan,0,0.29568827299988754
AF-Q99107-F1,122326,110185,2.468928575515747,2.0330615043640137,6.389700889587402,8.731490135192871,15.68368911743164,12141,0.09925118126972189,2.5430960655212402,2.173590660095215,6.179192543029785,8.384422302246094,13.056204795837402,523,0,0.0,nan,nan,0,0.0007908053148111271
AF-Q2V3I3-F1,23120,20826,3.829361915588379,3.4818363189697266,8.239946365356445,10.04679012298584,16.52707862854004,2294,0.09922145328719723,3.509169578552246,3.067873001098633,7.776091575622559,9.852606773376465,14.859339714050293,97,0,0.0,nan,nan,0,0.27423255968930194
AF-O77681-F1,79320,71451,2.6944777965545654,2.1633260250091553,7.089173793792725,9.62432861328125,12.859748840332031,7869,0.09920574886535552,2.420713424682617,1.9923169612884521,6.3793625831604,9.061125755310059,12.290316581726074,350,0,0.0,nan,nan,0,0.296628282541078
AF-A0A0P0WGX7-F1,163608,147386,3.1682791709899902,2.196347236633301,9.823200225830078,17.698474884033203,31.552196502685547,16222,0.09915163072710381,3.18508243560791,2.505779504776001,7.885800361633301,16.367122650146484,29.23835563659668,791,0,0.0,nan,nan,0,0.29704871477492456
AF-Q5SZJ8-F1,56966,51318,2.596348285675049,1.882138967514038,7.263446807861328,10.27922248840332,17.29166603088379,5648,0.09914685953024611,2.5163345336914062,1.946624517440796,6.755065441131592,9.863790512084961,17.262359619140625,243,0,0.0,nan,nan,0,0.000779542313125714
AF-Q5E913-F1,108237,97507,2.1875691413879395,1.8449150323867798,5.0982232093811035,8.485875129699707,18.743736267089844,10730,0.0991343071223334,2.205700635910034,1.8614351749420166,5.128275394439697,7.343779563903809,18.546348571777344,484,0,0.0,nan,nan,0,0.28131573191937165
AF-Q9H4X1-2-F1,25506,22979,2.7773256301879883,2.6738121509552,5.963156223297119,7.303332805633545,13.721954345703125,2527,0.09907472751509448,3.4226131439208984,3.400907278060913,6.4885573387146,7.650370121002197,10.457209587097168,112,0,0.0,nan,nan,0,0.27356417696421786
AF-Q64332-2-F1,79513,71642,1.8955938816070557,1.4100732803344727,5.453609466552734,8.752518653869629,12.802849769592285,7871,0.09899010224743124,2.1586060523986816,1.7895702123641968,5.3006134033203125,8.5369234085083,13.600948333740234,380,0,0.0,nan,nan,0,0.2608697564750996
AF-B3GYL3-F1,30607,27578,2.8592288494110107,2.780871868133545,5.91005802154541,7.322550296783447,12.059365272521973,3029,0.09896428921488548,3.32157301902771,3.36771821975708,6.1942267417907715,7.617001533508301,11.810385704040527,114,0,0.0,nan,nan,0,0.16152016370085065
AF-O26901-F1,80552,72581,4.256465911865234,3.883676290512085,9.57966423034668,12.382266998291016,19.85382652282715,7971,0.09895471248386135,4.558073997497559,4.274414539337158,9.887809753417969,12.381611824035645,18.01816177368164,335,0,0.0,nan,nan,0,0.2957881175259328
AF-Q9Z0E2-F1,149647,134843,2.6470303535461426,2.275784969329834,6.239800453186035,8.730968475341797,15.103619575500488,14804,0.09892613951499195,2.5802552700042725,2.189103126525879,6.278413772583008,8.529459953308105,14.819731712341309,654,0,0.0,nan,nan,0,0.2811818971960971
AF-Q9Y2G2-6-F1,16792,15132,1.6222100257873535,1.3230105638504028,4.007070541381836,5.029514312744141,8.004694938659668,1660,0.09885659838018104,1.8154560327529907,1.4722132682800293,4.382199287414551,5.078755855560303,8.205891609191895,82,0,0.0,nan,nan,0,0.24136231796922902
AF-Q6UWZ7-2-F1,65322,58867,1.8222562074661255,1.4997152090072632,4.492389678955078,6.099538326263428,9.779926300048828,6455,0.09881816233428248,1.8969635963439941,1.6169841289520264,4.616958141326904,6.116250038146973,8.796435356140137,297,0,0.0,nan,nan,0,0.27857967980907195
AF-Q04087-F1,83912,75621,3.0538244247436523,2.9379794597625732,6.489288330078125,7.755021095275879,12.261188507080078,8291,0.09880589188673848,2.685974359512329,2.347790479660034,6.32864236831665,7.8387532234191895,11.67148208618164,386,0,0.0,nan,nan,0,0.2864610549856367
AF-Q8RY71-2-F1,33094,29825,2.645350456237793,2.4314115047454834,5.858105182647705,7.946086406707764,12.098366737365723,3269,0.0987792349066296,3.0816447734832764,2.943577289581299,6.208987712860107,7.757746696472168,12.099112510681152,127,0,0.0,nan,nan,0,0.2837639253730905
AF-Q02MM2-F1,27263,24570,4.067264556884766,3.2549309730529785,10.371192932128906,13.031208992004395,19.67565155029297,2693,0.09877856435461982,3.7142348289489746,2.757256269454956,10.142749786376953,13.256091117858887,19.768890380859375,119,0,0.0,nan,nan,0,0.2747401844936481
AF-Q9Y2G2-2-F1,44051,39701,4.612109661102295,4.3490424156188965,9.64875316619873,12.192262649536133,15.450831413269043,4350,0.09874917709019092,5.0397820472717285,4.952287673950195,9.997962951660156,12.107250213623047,14.819344520568848,200,0,0.0,nan,nan,0,0.2843699280192682
AF-Q7Z5Q5-F1,139054,125324,3.9445207118988037,2.8936290740966797,12.442505836486816,17.63935089111328,32.08888244628906,13730,0.0987386195291038,3.5605435371398926,2.6470136642456055,10.489995002746582,16.08150863647461,31.643014907836914,572,0,0.0,nan,nan,0,0.29806655934105186
AF-Q91605-F1,32485,29278,1.868062138557434,1.6316452026367188,4.443383693695068,5.706677436828613,9.316140174865723,3207,0.09872248730183161,2.1468544006347656,1.9991551637649536,4.777378559112549,5.846609592437744,9.409189224243164,161,0,0.0,nan,nan,0,0.0007898706837916603
AF-M1JJT8-F1,35182,31709,2.854851245880127,2.4561877250671387,6.720370292663574,7.875006675720215,10.83073902130127,3473,0.09871525211756012,3.3776464462280273,3.1935272216796875,7.3270039558410645,8.206624984741211,10.259572982788086,175,0,0.0,nan,nan,0,0.2920120378732993
AF-G2XDH0-F1,66067,59552,1.9633709192276,1.4842398166656494,5.428506851196289,9.296512603759766,15.277441024780273,6515,0.09861201507560506,2.3173539638519287,1.9006593227386475,5.71448278427124,8.816329002380371,14.486443519592285,305,0,0.0,nan,nan,0,0.0008330069245507943
AF-O15519-3-F1,60807,54812,1.9688489437103271,1.6778039932250977,4.817841529846191,6.646244049072266,11.522265434265137,5995,0.09859062279013929,2.134204626083374,1.826804280281067,5.1385393142700195,6.94561767578125,10.949016571044922,259,0,0.0,nan,nan,0,0.28183972497826315
AF-P27187-F1,14425,13003,1.947506070137024,1.6218476295471191,4.829231262207031,7.4182353019714355,13.124673843383789,1422,0.098578856152513,2.072669744491577,1.813071608543396,5.027030944824219,7.4551167488098145,11.708578109741211,59,0,0.0,nan,nan,0,0.000748040553233853
AF-Q6ZWJ1-2-F1,52131,46992,2.5450797080993652,2.3648128509521484,5.473849296569824,7.050973892211914,27.60975456237793,5139,0.09857858088277609,3.070854902267456,2.9860424995422363,6.0808000564575195,7.307939052581787,13.786689758300781,266,0,0.0,nan,nan,0,0.29626348418282356
AF-Q1J6G8-F1,18561,16733,5.063776969909668,4.365967273712158,11.811173439025879,13.612138748168945,15.484304428100586,1828,0.09848607294865579,5.761341094970703,5.619994163513184,12.013819694519043,13.446290969848633,15.300956726074219,80,0,0.0,nan,nan,0,0.0007830404857468443
AF-O75864-F1,105523,95132,4.818234920501709,4.421201705932617,9.638792991638184,12.001313209533691,17.331674575805664,10391,0.09847142329160467,5.450925827026367,5.2655205726623535,10.151546478271484,11.95083236694336,16.953887939453125,508,0,0.0,nan,nan,0,0.2752812923929441
AF-P38352-F1,88307,79614,3.0554606914520264,2.463430404663086,7.799868106842041,12.513117790222168,22.931989669799805,8693,0.09844066721777435,3.2683892250061035,2.8184421062469482,7.629083633422852,12.155165672302246,23.325355529785156,368,0,0.0,nan,nan,0,0.289933499336008
